Class_Start,Shower_Duration,DressUp_Duration,Prepare_Items_Duration,Transport_Mode_1,Time_1,Wait_1,Transport_Mode_2,Time_2,Wait_2,Transport_Mode_3,Time_3,Wait_3,Total_Commute_Time,Buffer_Time,WakeUp_Time,Start_Shower,Start_DressUp,Start_Prepare_Items,Leave_Home,Arrive_Class
08:30,15.0,12.0,7,Car_Private,14.0,0,None,0,0.0,None,,0,14,15,07:27,07:27,07:42,07:54,08:01,08:30
08:30,5.0,19.0,8,Train,8.0,3,Motorbike_Private,5,0.0,None,0.0,0,16,5,07:37,07:37,07:42,08:01,08:09,08:30
09:00,7.0,12.0,7,Train,18.0,2,Bus,23,,Walk,20.0,0,71,10,07:13,07:13,07:20,07:32,07:39,09:00
08:30,5.0,17.0,6,Walk,14.0,0,None,0,0.0,None,,0,14,15,07:33,07:33,07:38,07:55,08:01,08:30
08:30,10.0,20.0,10,Train,5.0,7,None,0,0.0,None,0.0,0,12,5,07:33,07:33,07:43,08:03,08:13,08:30
09:30,12.0,14.0,7,Train,8.0,6,Motorbike_Private,20,0.0,None,0.0,0,34,10,08:13,08:13,08:25,08:39,08:46,09:30
08:30,9.0,11.0,10,Bus,18.0,10,Bus,14,1.0,None,0.0,0,43,10,07:07,07:07,07:16,07:27,07:37,08:30
10:00,14.0,11.0,6,Motorbike_Private,5.0,0,None,0,0.0,None,0.0,0,5,5,09:19,09:19,09:33,09:44,09:50,10:00
09:00,12.0,18.0,5,Walk,22.0,0,Car_Private,18,0.0,None,,0,40,10,07:35,07:35,07:47,08:05,08:10,09:00
09:00,11.0,17.0,6,Car_Private,19.0,0,Train,16,8.0,Bus,22.0,3,68,15,07:03,07:03,07:14,07:31,07:37,09:00
10:00,14.0,10.0,10,Car_Private,8.0,0,None,0,0.0,None,0.0,0,8,5,09:13,09:13,09:27,09:37,09:47,10:00
09:00,15.0,14.0,6,Car_Private,23.0,0,Bus,13,3.0,None,0.0,0,39,10,07:36,07:36,07:51,08:05,08:11,09:00
10:00,10.0,10.0,7,Car_Private,23.0,0,None,0,0.0,None,0.0,0,23,5,09:05,09:05,09:15,09:25,09:32,10:00
08:00,9.0,13.0,8,Car_Private,6.0,0,Motorbike_Private,15,0.0,Bus,15.0,7,43,10,06:37,06:37,06:46,06:59,07:07,08:00
10:00,11.0,12.0,6,Walk,22.0,0,Car_Private,24,0.0,Walk,25.0,0,71,10,08:10,08:10,08:21,08:33,08:39,10:00
10:00,6.0,16.0,5,Motorbike_Private,21.0,0,None,0,0.0,None,0.0,0,21,5,09:07,09:07,09:13,09:29,09:34,10:00
08:30,12.0,10.0,5,Motorbike_Private,6.0,0,Motorbike_Private,17,0.0,Car_Private,6.0,0,29,10,07:24,07:24,07:36,07:46,07:51,08:30
08:00,6.0,18.0,7,Motorbike_Private,13.0,0,Train,12,8.0,None,0.0,0,33,10,06:46,06:46,06:52,07:10,07:17,08:00
09:30,13.0,15.0,6,Car_Private,17.0,0,None,0,0.0,None,0.0,0,17,5,08:34,08:34,08:47,09:02,09:08,09:30
09:30,13.0,11.0,9,Bus,7.0,4,None,0,0.0,None,0.0,0,11,10,08:36,08:36,08:49,09:00,09:09,09:30
10:00,10.0,14.0,9,Walk,24.0,0,Bus,16,0.0,None,0.0,0,40,15,08:32,08:32,08:42,08:56,09:05,10:00
08:00,13.0,18.0,5,Motorbike_Private,7.0,0,None,0,0.0,None,0.0,0,7,10,07:07,07:07,07:20,07:38,07:43,08:00
09:30,15.0,12.0,6,Walk,14.0,0,None,0,0.0,None,0.0,0,14,5,08:38,08:38,08:53,09:05,09:11,09:30
08:00,5.0,20.0,7,Bus,12.0,1,None,0,0.0,None,0.0,0,13,15,07:00,07:00,07:05,07:25,07:32,08:00
08:30,10.0,17.0,5,Walk,5.0,0,Train,7,0.0,None,0.0,0,12,15,07:31,07:31,07:41,07:58,08:03,08:30
08:30,14.0,15.0,8,Bus,17.0,7,None,0,0.0,None,0.0,0,24,15,07:14,07:14,07:28,07:43,07:51,08:30
08:30,14.0,14.0,8,Walk,15.0,0,Motorbike_Private,6,0.0,Car_Private,20.0,0,41,15,06:58,06:58,07:12,07:26,07:34,08:30
08:30,10.0,14.0,8,Motorbike_Private,24.0,0,None,0,0.0,None,0.0,0,24,10,07:24,07:24,07:34,07:48,07:56,08:30
09:30,6.0,18.0,10,Car_Private,9.0,0,Train,5,6.0,None,0.0,0,20,5,08:31,08:31,08:37,08:55,09:05,09:30
09:00,8.0,20.0,6,Walk,14.0,0,Walk,6,,None,0.0,0,20,5,08:01,08:01,08:09,08:29,08:35,09:00
08:00,15.0,12.0,7,Train,22.0,5,Bus,10,8.0,Bus,6.0,3,54,5,06:27,06:27,06:42,06:54,07:01,08:00
08:30,5.0,11.0,10,Walk,,0,Walk,13,0.0,None,0.0,0,24,10,07:30,07:30,07:35,07:46,07:56,08:30
08:00,15.0,11.0,7,Walk,23.0,0,Motorbike_Private,18,0.0,None,0.0,0,41,5,06:41,06:41,06:56,07:07,07:14,08:00
10:00,5.0,15.0,7,Motorbike_Private,21.0,0,None,0,0.0,None,0.0,0,21,10,09:02,09:02,09:07,09:22,09:29,10:00
09:00,9.0,16.0,8,Train,14.0,5,Bus,15,5.0,None,0.0,0,39,15,07:33,07:33,07:42,07:58,08:06,09:00
08:00,14.0,11.0,6,Motorbike_Private,22.0,0,None,0,0.0,None,0.0,0,22,10,06:57,06:57,07:11,07:22,07:28,08:00
08:00,6.0,18.0,9,Train,13.0,7,Train,17,3.0,Train,7.0,9,56,5,06:26,06:26,06:32,06:50,06:59,08:00
08:00,9.0,14.0,5,Car_Private,18.0,0,None,0,0.0,None,0.0,0,18,15,06:59,06:59,07:08,07:22,07:27,08:00
09:00,8.0,15.0,5,Train,14.0,9,Bus,18,1.0,Car_Private,6.0,0,48,15,07:29,07:29,07:37,07:52,07:57,09:00
08:00,,14.0,7,Motorbike_Private,11.0,0,Bus,21,,None,0.0,0,38,10,06:46,06:46,06:51,07:05,07:12,08:00
08:30,8.0,10.0,8,Train,5.0,4,None,0,0.0,None,0.0,0,9,15,07:40,07:40,07:48,07:58,08:06,08:30
10:00,12.0,19.0,10,Motorbike_Private,15.0,0,Motorbike_Private,17,0.0,Walk,13.0,0,45,15,08:19,08:19,08:31,08:50,09:00,10:00
08:30,5.0,10.0,10,Train,9.0,0,None,0,0.0,None,0.0,0,9,5,07:51,07:51,07:56,08:06,08:16,08:30
09:30,12.0,14.0,9,Walk,20.0,0,None,0,0.0,None,0.0,0,20,10,08:25,08:25,08:37,08:51,09:00,09:30
08:00,5.0,15.0,8,Train,21.0,2,Walk,12,0.0,Bus,20.0,10,65,5,06:22,06:22,06:27,06:42,06:50,08:00
08:30,9.0,20.0,10,Motorbike_Private,16.0,0,Train,21,,None,0.0,0,39,5,07:07,07:07,07:16,07:36,07:46,08:30
09:30,14.0,19.0,8,Motorbike_Private,17.0,0,Car_Private,7,0.0,Motorbike_Private,20.0,0,44,5,08:00,08:00,08:14,08:33,08:41,09:30
09:00,11.0,10.0,5,Train,15.0,7,Car_Private,18,,None,0.0,0,40,15,07:39,07:39,07:50,08:00,08:05,09:00
09:30,9.0,,6,Walk,23.0,0,None,0,0.0,None,0.0,0,23,15,08:23,08:23,08:32,08:46,08:52,09:30
08:30,8.0,19.0,10,Car_Private,14.0,0,None,0,0.0,None,0.0,0,14,15,07:24,07:24,07:32,07:51,08:01,08:30
10:00,15.0,19.0,9,Bus,14.0,9,Bus,22,0.0,None,,0,45,5,08:27,08:27,08:42,09:01,09:10,10:00
08:30,8.0,15.0,8,Car_Private,21.0,0,Motorbike_Private,8,0.0,None,0.0,0,29,15,07:15,07:15,07:23,07:38,07:46,08:30
08:00,5.0,17.0,7,Motorbike_Private,22.0,0,None,0,0.0,None,0.0,0,22,15,06:54,06:54,06:59,07:16,07:23,08:00
09:30,10.0,12.0,7,Motorbike_Private,16.0,0,None,0,0.0,None,,0,16,10,08:35,08:35,08:45,08:57,09:04,09:30
08:00,6.0,18.0,9,Car_Private,17.0,0,Walk,14,0.0,None,0.0,0,31,5,06:51,06:51,06:57,07:15,07:24,08:00
08:00,9.0,,6,Walk,25.0,0,Car_Private,21,0.0,None,0.0,0,46,15,06:29,06:29,06:38,06:53,06:59,08:00
08:00,15.0,,9,Car_Private,11.0,0,None,0,0.0,None,0.0,0,11,15,06:56,06:56,07:11,07:25,07:34,08:00
09:00,12.0,18.0,7,Car_Private,7.0,0,Motorbike_Private,10,0.0,None,0.0,0,17,5,08:01,08:01,08:13,08:31,08:38,09:00
09:00,9.0,10.0,7,Bus,22.0,2,Train,17,1.0,Motorbike_Private,14.0,0,56,10,07:28,07:28,07:37,07:47,07:54,09:00
08:00,7.0,12.0,5,Motorbike_Private,7.0,0,None,0,0.0,None,0.0,0,7,15,07:14,07:14,07:21,07:33,07:38,08:00
09:00,,17.0,10,Car_Private,9.0,0,Walk,14,0.0,Car_Private,13.0,0,36,15,07:29,07:29,07:42,07:59,08:09,09:00
10:00,12.0,,5,Motorbike_Private,6.0,0,Motorbike_Private,6,0.0,None,0.0,0,12,5,09:07,09:07,09:19,09:38,09:43,10:00
09:00,13.0,16.0,10,Walk,18.0,0,Car_Private,17,0.0,Car_Private,7.0,0,42,5,07:34,07:34,07:47,08:03,08:13,09:00
08:00,12.0,18.0,10,Car_Private,8.0,0,Walk,21,0.0,None,0.0,0,29,60,06:46,06:46,06:58,07:16,07:26,08:00
08:00,11.0,16.0,7,Walk,6.0,0,Train,9,4.0,None,0.0,0,19,15,06:52,06:52,07:03,07:19,07:26,08:00
09:30,6.0,20.0,10,Motorbike_Private,11.0,0,None,0,0.0,None,0.0,0,11,5,08:38,08:38,08:44,09:04,09:14,09:30
08:00,7.0,12.0,5,Car_Private,22.0,0,None,0,0.0,None,0.0,0,22,10,07:04,07:04,07:11,07:23,07:28,08:00
08:30,11.0,18.0,9,Walk,17.0,0,Motorbike_Private,20,0.0,None,0.0,0,37,5,07:10,07:10,07:21,07:39,07:48,08:30
10:00,14.0,15.0,10,Train,11.0,1,Walk,5,0.0,Train,22.0,0,39,15,08:27,08:27,08:41,08:56,09:06,10:00
09:00,8.0,19.0,6,Car_Private,22.0,0,Car_Private,21,0.0,Walk,6.0,0,49,15,07:23,07:23,07:31,07:50,07:56,09:00
08:00,6.0,11.0,10,Car_Private,21.0,0,Walk,20,0.0,None,0.0,0,41,10,06:42,06:42,06:48,06:59,07:09,08:00
10:00,11.0,13.0,8,Train,7.0,1,Train,19,4.0,None,0.0,0,31,15,08:42,08:42,08:53,09:06,09:14,10:00
08:30,11.0,11.0,8,Motorbike_Private,10.0,0,Walk,16,0.0,None,0.0,0,26,15,07:19,07:19,07:30,07:41,07:49,08:30
08:00,10.0,13.0,8,Motorbike_Private,22.0,0,Motorbike_Private,5,,None,,0,27,15,06:47,06:47,06:57,07:10,07:18,08:00
08:00,11.0,11.0,10,Motorbike_Private,17.0,0,Car_Private,17,0.0,None,0.0,0,34,10,06:44,06:44,06:55,07:06,07:16,08:00
09:30,12.0,16.0,6,Walk,17.0,0,Motorbike_Private,12,0.0,None,0.0,0,29,15,08:12,08:12,08:24,08:40,08:46,09:30
08:30,11.0,15.0,8,Bus,13.0,3,Motorbike_Private,16,0.0,None,0.0,0,32,5,07:19,07:19,07:30,07:45,07:53,08:30
10:00,10.0,10.0,5,Walk,21.0,0,Walk,17,0.0,Bus,14.0,2,54,10,08:31,08:31,08:41,08:51,08:56,10:00
08:30,13.0,20.0,7,Motorbike_Private,10.0,0,Car_Private,5,0.0,Car_Private,18.0,0,33,15,07:02,07:02,07:15,07:35,07:42,08:30
08:30,6.0,16.0,9,Train,,10,None,0,0.0,None,0.0,0,31,10,07:18,07:18,07:24,07:40,07:49,08:30
08:00,9.0,11.0,7,Train,21.0,0,Bus,20,7.0,Bus,15.0,9,72,5,06:16,06:16,06:25,06:36,06:43,08:00
08:00,12.0,19.0,8,Car_Private,18.0,0,None,0,0.0,None,,0,18,10,06:53,06:53,07:05,07:24,07:32,08:00
08:30,5.0,12.0,5,Motorbike_Private,21.0,0,Walk,21,0.0,None,0.0,0,42,5,07:21,07:21,07:26,07:38,07:43,08:30
09:00,6.0,16.0,5,Train,7.0,0,Car_Private,21,0.0,None,,0,28,10,07:55,07:55,08:01,08:17,08:22,09:00
09:30,,19.0,10,Walk,18.0,0,Motorbike_Private,20,0.0,None,0.0,0,38,15,07:55,07:55,08:08,08:27,08:37,09:30
08:30,7.0,19.0,9,Train,12.0,8,Motorbike_Private,9,0.0,None,,0,29,15,07:11,07:11,07:18,07:37,07:46,08:30
08:30,15.0,20.0,6,Car_Private,10.0,0,Car_Private,8,0.0,None,0.0,0,18,5,07:26,07:26,07:41,08:01,08:07,08:30
08:30,9.0,16.0,8,Motorbike_Private,16.0,0,None,0,0.0,None,0.0,0,16,10,07:31,07:31,07:40,07:56,08:04,08:30
09:00,8.0,17.0,9,Bus,24.0,6,Walk,23,0.0,None,0.0,0,53,10,07:23,07:23,07:31,07:48,07:57,09:00
09:00,15.0,,7,Motorbike_Private,8.0,0,Motorbike_Private,19,0.0,None,0.0,0,27,5,07:55,07:55,08:10,08:21,08:28,09:00
10:00,11.0,13.0,5,Motorbike_Private,15.0,0,Motorbike_Private,19,0.0,None,0.0,0,34,5,08:52,08:52,09:03,09:16,09:21,10:00
09:30,9.0,20.0,6,Car_Private,14.0,0,Car_Private,19,0.0,None,0.0,0,33,5,08:17,08:17,08:26,08:46,08:52,09:30
10:00,12.0,20.0,10,Car_Private,20.0,0,Walk,20,0.0,None,0.0,0,40,10,08:28,08:28,08:40,09:00,09:10,10:00
08:30,13.0,12.0,10,Train,11.0,4,Car_Private,13,0.0,Train,13.0,7,48,5,07:02,07:02,07:15,07:27,07:37,08:30
09:30,,19.0,6,Car_Private,13.0,0,Walk,8,0.0,None,0.0,0,21,5,08:28,08:28,08:39,08:58,09:04,09:30
09:00,8.0,10.0,5,Motorbike_Private,23.0,0,None,0,0.0,None,0.0,0,23,10,08:04,08:04,08:12,08:22,08:27,09:00
08:30,14.0,,6,Walk,12.0,0,Walk,12,0.0,Bus,11.0,0,35,15,07:00,07:00,07:14,07:34,07:40,08:30
09:30,6.0,13.0,7,Car_Private,17.0,0,Walk,14,0.0,Car_Private,16.0,0,47,15,08:02,08:02,08:08,08:21,08:28,09:30
08:00,10.0,10.0,9,Walk,15.0,0,None,0,0.0,None,0.0,0,15,15,07:01,07:01,07:11,07:21,07:30,08:00
09:30,8.0,12.0,5,Car_Private,8.0,0,None,0,0.0,None,0.0,0,8,5,08:52,08:52,09:00,09:12,09:17,09:30
09:30,7.0,20.0,7,Bus,25.0,6,Motorbike_Private,21,0.0,None,0.0,0,52,15,07:49,07:49,07:56,08:16,08:23,09:30
08:30,13.0,15.0,7,Train,9.0,4,Bus,18,4.0,Walk,19.0,0,54,15,06:46,06:46,06:59,07:14,07:21,08:30
09:30,8.0,17.0,8,Motorbike_Private,6.0,0,Bus,24,3.0,Car_Private,11.0,0,44,5,08:08,08:08,08:16,08:33,08:41,09:30
08:30,13.0,12.0,9,Car_Private,15.0,0,None,0,0.0,None,0.0,0,15,5,07:36,07:36,07:49,08:01,08:10,08:30
08:30,5.0,10.0,6,Train,12.0,3,Bus,10,2.0,None,0.0,0,27,10,07:32,07:32,07:37,07:47,07:53,08:30
08:30,8.0,10.0,5,Motorbike_Private,24.0,0,Walk,11,0.0,None,0.0,0,35,5,07:27,07:27,07:35,07:45,07:50,08:30
09:00,9.0,14.0,7,Motorbike_Private,14.0,0,None,0,0.0,None,0.0,0,14,5,08:11,08:11,08:20,08:34,08:41,09:00
09:30,7.0,17.0,8,Train,13.0,6,None,0,0.0,None,0.0,0,19,15,08:24,08:24,08:31,08:48,08:56,09:30
09:00,8.0,11.0,7,Bus,14.0,1,Walk,15,,None,0.0,0,30,15,07:49,07:49,07:57,08:08,08:15,09:00
08:30,10.0,20.0,9,Bus,24.0,7,Motorbike_Private,17,0.0,None,0.0,0,48,5,06:58,06:58,07:08,07:28,07:37,08:30
09:30,15.0,12.0,7,Motorbike_Private,16.0,0,None,0,0.0,None,0.0,0,16,5,08:35,08:35,08:50,09:02,09:09,09:30
08:30,12.0,17.0,8,Motorbike_Private,19.0,0,Walk,21,0.0,Car_Private,6.0,0,46,15,06:52,06:52,07:04,07:21,07:29,08:30
08:00,11.0,13.0,10,Walk,19.0,0,Bus,11,4.0,None,0.0,0,34,15,06:37,06:37,06:48,07:01,07:11,08:00
09:30,13.0,12.0,10,Train,14.0,8,Motorbike_Private,15,0.0,None,0.0,0,37,5,08:13,08:13,08:26,08:38,08:48,09:30
10:00,,13.0,8,Motorbike_Private,7.0,0,Motorbike_Private,8,0.0,None,0.0,0,15,5,09:11,09:11,09:19,09:32,09:40,10:00
10:00,13.0,20.0,7,Bus,24.0,5,Motorbike_Private,25,0.0,None,0.0,0,54,15,08:11,08:11,08:24,08:44,08:51,10:00
08:30,14.0,15.0,7,Car_Private,25.0,0,Car_Private,16,0.0,Walk,14.0,0,55,10,06:49,06:49,07:03,07:18,07:25,08:30
09:30,11.0,18.0,8,Motorbike_Private,14.0,0,Walk,14,0.0,None,0.0,0,28,5,08:20,08:20,08:31,08:49,08:57,09:30
08:00,10.0,13.0,10,Motorbike_Private,24.0,0,None,0,0.0,None,,0,24,5,06:58,06:58,07:08,07:21,07:31,08:00
08:00,6.0,18.0,6,Bus,10.0,6,None,0,0.0,None,0.0,0,16,10,07:04,07:04,07:10,07:28,07:34,08:00
08:00,15.0,17.0,8,Bus,8.0,4,Walk,21,0.0,Bus,16.0,8,57,10,06:13,06:13,06:28,06:45,06:53,08:00
09:00,9.0,15.0,10,Bus,25.0,9,Motorbike_Private,8,0.0,None,0.0,0,42,5,07:39,07:39,07:48,08:03,08:13,09:00
08:00,8.0,16.0,8,Walk,11.0,0,Walk,21,0.0,None,0.0,0,32,10,06:46,06:46,06:54,07:10,07:18,08:00
09:00,14.0,10.0,9,Walk,6.0,0,None,0,0.0,None,0.0,0,6,10,08:11,08:11,08:25,08:35,08:44,09:00
09:00,6.0,15.0,9,Train,8.0,0,None,0,0.0,None,0.0,0,8,15,08:07,08:07,08:13,08:28,08:37,09:00
08:00,14.0,10.0,9,Train,7.0,4,None,0,0.0,None,0.0,0,11,15,07:01,07:01,07:15,07:25,07:34,08:00
10:00,10.0,14.0,10,Bus,10.0,8,Motorbike_Private,15,0.0,None,0.0,0,33,15,08:38,08:38,08:48,09:02,09:12,10:00
09:30,10.0,20.0,7,Train,,0,Motorbike_Private,6,,Walk,8.0,0,25,15,08:13,08:13,08:23,08:43,08:50,09:30
09:00,9.0,20.0,9,Car_Private,11.0,0,Car_Private,24,0.0,Bus,18.0,3,56,15,07:11,07:11,07:20,07:40,07:49,09:00
08:30,10.0,17.0,6,Bus,14.0,2,Car_Private,8,0.0,Walk,11.0,0,35,15,07:07,07:07,07:17,07:34,07:40,08:30
10:00,7.0,18.0,5,Walk,10.0,0,Walk,20,0.0,None,0.0,0,30,15,08:45,08:45,08:52,09:10,09:15,10:00
09:00,5.0,17.0,7,Walk,21.0,0,Walk,15,0.0,Walk,22.0,0,58,15,07:18,07:18,07:23,07:40,07:47,09:00
09:00,12.0,10.0,6,Motorbike_Private,21.0,0,Walk,25,0.0,Bus,9.0,5,60,10,07:22,07:22,07:34,07:44,07:50,09:00
09:00,10.0,13.0,8,Motorbike_Private,20.0,0,None,0,0.0,None,0.0,0,20,10,07:59,07:59,08:09,08:22,08:30,09:00
08:00,13.0,12.0,9,Train,16.0,3,None,0,0.0,None,,0,19,5,07:02,07:02,07:15,07:27,07:36,08:00
09:00,,11.0,8,Train,16.0,2,None,0,0.0,None,0.0,0,18,10,08:00,08:00,08:13,08:24,08:32,09:00
09:30,13.0,12.0,6,Motorbike_Private,9.0,0,None,0,0.0,None,0.0,0,9,15,08:35,08:35,08:48,09:00,09:06,09:30
10:00,,10.0,9,Motorbike_Private,24.0,0,None,0,0.0,None,0.0,0,24,5,09:02,09:02,09:12,09:22,09:31,10:00
08:00,,20.0,8,Car_Private,20.0,0,None,0,0.0,None,0.0,0,20,5,06:58,06:58,07:07,07:27,07:35,08:00
09:00,5.0,15.0,8,Bus,9.0,4,Motorbike_Private,19,0.0,Train,14.0,1,47,15,07:30,07:30,07:35,07:50,07:58,09:00
10:00,11.0,13.0,7,Motorbike_Private,23.0,0,Walk,17,0.0,None,0.0,0,40,15,08:34,08:34,08:45,08:58,09:05,10:00
10:00,15.0,14.0,8,Walk,20.0,0,None,0,0.0,None,0.0,0,20,10,08:53,08:53,09:08,09:22,09:30,10:00
09:30,14.0,15.0,9,Walk,17.0,0,Motorbike_Private,8,0.0,None,0.0,0,25,5,08:22,08:22,08:36,08:51,09:00,09:30
10:00,15.0,17.0,9,Bus,8.0,2,None,0,0.0,None,0.0,0,10,5,09:04,09:04,09:19,09:36,09:45,10:00
08:00,12.0,13.0,8,Walk,14.0,0,Bus,23,10.0,None,0.0,0,47,15,06:25,06:25,06:37,06:50,06:58,08:00
08:00,12.0,12.0,5,Train,23.0,4,None,0,0.0,None,0.0,0,27,10,06:54,06:54,07:06,07:18,07:23,08:00
10:00,15.0,13.0,9,Car_Private,23.0,0,None,0,0.0,None,0.0,0,23,10,08:50,08:50,09:05,09:18,09:27,10:00
09:00,6.0,13.0,5,Motorbike_Private,,0,Bus,8,1.0,Walk,15.0,0,34,5,07:57,07:57,08:03,08:16,08:21,09:00
08:30,15.0,12.0,6,Motorbike_Private,13.0,0,Walk,25,0.0,Bus,9.0,4,51,10,06:56,06:56,07:11,07:23,07:29,08:30
09:00,14.0,12.0,9,Bus,10.0,6,Bus,20,3.0,Bus,18.0,1,58,5,07:22,07:22,07:36,07:48,07:57,09:00
10:00,15.0,18.0,8,Walk,,0,None,0,0.0,None,0.0,0,5,10,09:04,09:04,09:19,09:37,09:45,10:00
09:00,15.0,20.0,5,Bus,16.0,5,None,0,0.0,None,0.0,0,21,15,07:44,07:44,07:59,08:19,08:24,09:00
09:00,13.0,19.0,8,Car_Private,25.0,0,None,0,0.0,None,0.0,0,25,10,07:45,07:45,07:58,08:17,08:25,09:00
09:30,11.0,19.0,9,Motorbike_Private,22.0,0,Train,8,0.0,Walk,5.0,0,35,10,08:06,08:06,08:17,08:36,08:45,09:30
10:00,8.0,17.0,9,Car_Private,10.0,0,Train,17,7.0,Motorbike_Private,13.0,0,47,15,08:24,08:24,08:32,08:49,08:58,10:00
08:00,11.0,17.0,5,Motorbike_Private,5.0,0,Motorbike_Private,19,0.0,Bus,24.0,2,50,5,06:32,06:32,06:43,07:00,07:05,08:00
08:30,13.0,11.0,5,Bus,17.0,7,Walk,8,0.0,None,0.0,0,32,10,07:19,07:19,07:32,07:43,07:48,08:30
08:30,6.0,18.0,9,Motorbike_Private,,0,None,0,,None,0.0,0,10,15,07:32,07:32,07:38,07:56,08:05,08:30
08:00,10.0,11.0,7,Motorbike_Private,23.0,0,None,0,0.0,None,0.0,0,23,5,07:04,07:04,07:14,07:25,07:32,08:00
09:30,13.0,17.0,9,Train,25.0,2,None,0,,None,0.0,0,27,5,08:19,08:19,08:32,08:49,08:58,09:30
08:30,,15.0,8,Bus,6.0,4,None,0,0.0,None,0.0,0,10,5,07:46,07:46,07:52,08:07,08:15,08:30
08:30,15.0,10.0,8,Motorbike_Private,18.0,0,Car_Private,21,0.0,Walk,16.0,0,55,15,06:47,06:47,07:02,07:12,07:20,08:30
08:30,11.0,16.0,9,Car_Private,9.0,0,None,0,0.0,None,0.0,0,9,10,07:35,07:35,07:46,08:02,08:11,08:30
10:00,13.0,20.0,6,Bus,19.0,0,Train,8,8.0,Car_Private,19.0,0,54,15,08:12,08:12,08:25,08:45,08:51,10:00
09:30,14.0,16.0,7,Bus,13.0,8,None,0,,None,0.0,0,21,10,08:22,08:22,08:36,08:52,08:59,09:30
08:00,,,6,Motorbike_Private,,0,Walk,13,0.0,None,0.0,0,31,5,06:44,06:44,06:58,07:18,07:24,08:00
08:30,11.0,10.0,5,Car_Private,18.0,0,None,0,0.0,None,0.0,0,18,5,07:41,07:41,07:52,08:02,08:07,08:30
08:00,11.0,14.0,6,Car_Private,11.0,0,Walk,19,0.0,Bus,22.0,10,62,5,06:22,06:22,06:33,06:47,06:53,08:00
08:00,10.0,19.0,7,Bus,13.0,10,Motorbike_Private,5,0.0,None,0.0,0,28,15,06:41,06:41,06:51,07:10,07:17,08:00
08:30,14.0,17.0,5,Train,24.0,7,Motorbike_Private,9,0.0,None,0.0,0,40,10,07:04,07:04,07:18,07:35,07:40,08:30
08:00,14.0,12.0,6,Train,21.0,5,Bus,7,6.0,Bus,18.0,3,60,5,06:23,06:23,06:37,06:49,06:55,08:00
08:30,5.0,20.0,5,Walk,,0,Car_Private,13,0.0,None,0.0,0,36,5,07:19,07:19,07:24,07:44,07:49,08:30
08:30,8.0,18.0,5,Car_Private,14.0,0,Motorbike_Private,18,0.0,Bus,8.0,10,50,15,06:54,06:54,07:02,07:20,07:25,08:30
09:30,13.0,19.0,9,Motorbike_Private,18.0,0,None,0,0.0,None,0.0,0,18,5,08:26,08:26,08:39,08:58,09:07,09:30
08:30,11.0,10.0,10,Car_Private,6.0,0,None,0,0.0,None,0.0,0,6,5,07:48,07:48,07:59,08:09,08:19,08:30
09:30,10.0,16.0,7,Walk,13.0,0,Motorbike_Private,15,0.0,None,0.0,0,28,5,08:24,08:24,08:34,08:50,08:57,09:30
08:00,12.0,12.0,6,Walk,,0,Bus,9,4.0,Car_Private,9.0,0,39,15,06:36,06:36,06:48,07:00,07:06,08:00
10:00,14.0,10.0,8,Walk,10.0,0,Train,10,0.0,None,0.0,0,20,10,08:58,08:58,09:12,09:22,09:30,10:00
09:30,12.0,15.0,9,Car_Private,21.0,0,Motorbike_Private,16,0.0,Walk,7.0,0,44,15,07:55,07:55,08:07,08:22,08:31,09:30
08:00,8.0,19.0,8,Car_Private,5.0,0,Car_Private,25,0.0,Bus,25.0,10,65,5,06:15,06:15,06:23,06:42,06:50,08:00
08:30,,17.0,8,Walk,11.0,0,Motorbike_Private,18,0.0,Bus,12.0,5,46,15,06:49,06:49,07:04,07:21,07:29,08:30
08:00,15.0,12.0,5,Train,,10,None,0,0.0,None,0.0,0,15,10,07:03,07:03,07:18,07:30,07:35,08:00
09:30,8.0,10.0,5,Walk,9.0,0,None,0,0.0,None,0.0,0,9,5,08:53,08:53,09:01,09:11,09:16,09:30
08:00,13.0,16.0,9,Motorbike_Private,16.0,0,Bus,22,7.0,None,0.0,0,45,5,06:32,06:32,06:45,07:01,07:10,08:00
10:00,5.0,19.0,10,Car_Private,7.0,0,Car_Private,8,0.0,Motorbike_Private,11.0,0,26,15,08:45,08:45,08:50,09:09,09:19,10:00
08:30,9.0,17.0,9,Train,17.0,6,Walk,8,0.0,None,0.0,0,31,5,07:19,07:19,07:28,07:45,07:54,08:30
10:00,6.0,13.0,10,Train,16.0,4,Walk,25,0.0,None,0.0,0,45,5,08:41,08:41,08:47,09:00,09:10,10:00
10:00,11.0,16.0,9,Walk,17.0,0,Walk,16,0.0,None,0.0,0,33,5,08:46,08:46,08:57,09:13,09:22,10:00
08:00,14.0,20.0,8,Walk,,0,Walk,19,0.0,None,0.0,0,28,10,06:40,06:40,06:54,07:14,07:22,08:00
09:00,9.0,19.0,7,Bus,22.0,8,Motorbike_Private,12,0.0,None,0.0,0,42,15,07:28,07:28,07:37,07:56,08:03,09:00
09:00,6.0,20.0,5,Car_Private,6.0,0,Walk,18,0.0,None,0.0,0,24,5,08:00,08:00,08:06,08:26,08:31,09:00
09:00,13.0,11.0,9,Bus,10.0,0,None,0,0.0,None,0.0,0,10,5,08:12,08:12,08:25,08:36,08:45,09:00
